_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
62f138a54d8250424f0d3426,,64.48,88.24,78.64,68.69,"41,3,0,1",words,10,-1,0,7.63,0,0.0,False,False,english,none,normal,False,False,False,,1659975845000
62f1389b4d8250424f0d33e1,,71.54,93.48,82.27,75.79,"40,2,0,0",words,10,-1,0,6.71,0,0.0,False,False,english,none,normal,False,False,False,,1659975835000
62f138934d8250424f0d33b2,,62.85,96.43,62.85,50.93,"54,0,0,0",words,10,-1,0,10.31,0,0.0,False,False,english,none,normal,False,False,False,,1659975827000
62f138874d8250424f0d334f,,64.39,96.49,64.39,66.26,"55,0,0,0",words,10,-1,0,10.25,0,0.0,False,False,english,none,normal,False,False,False,,1659975815000
62f1387c4d8250424f0d32ef,,55.94,88.24,71.33,88.24,"40,4,0,0",words,10,-1,0,8.58,0,0.0,False,False,english,none,normal,False,False,False,,1659975804000
62f138714d8250424f0d329b,,69.19,82.61,90.94,63.76,"35,5,1,0",words,10,-1,0,6.07,0,0.0,False,False,english,none,normal,False,False,False,,1659975793000
62f138604d8250424f0d321d,,81.41,100.0,81.41,85.66,"54,0,0,0",words,10,-1,0,7.96,0,0.0,False,False,english,none,normal,False,False,False,,1659975776000
62f138574d8250424f0d31d4,,58.81,91.67,58.81,65.61,"52,0,0,0",words,10,-1,0,10.61,0,0.0,False,False,english,none,normal,False,False,False,,1659975767000
62f138464d8250424f0d3160,,54.99,93.33,62.75,62.3,"78,2,1,1",quote,5910,0,0,17.02,0,0.0,False,False,english,none,normal,False,False,False,,1659975750000
62f138334d8250424f0d30d6,,52.6,88.51,52.6,59.08,"75,0,0,0",quote,109,0,0,17.11,0,0.0,False,False,english,none,normal,False,False,False,,1659975731000
