_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6180d4f0b319b9d1b431ea40,true,71.79,97.84,72.79,64.83,718;2;0;0,time,120,-1,0,120.02,0,0,true,false,english,none,normal,false,false,false,,1635833073000
6180d427b319b9d1b431e5aa,true,67.69,97.16,68.49,63.6,677;0;0;2,time,120,-1,0,120.01,0,0,true,false,english,none,normal,false,false,false,,1635832871000
6180d383b319b9d1b42ca68d,,83.57,99.52,83.57,80.14,209;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1635832707000
617f708fb319b9d1b4f55ea1,,93.97,97.93,96.77,75.64,235;3;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1635741839000
617f6e79b319b9d1b4f01e43,true,97.2,97.6,99.2,75.74,243;3;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1635741305000
617f6e51b319b9d1b4eae863,,83.17,95.5,88.77,69.47,208;5;2;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1635741266000
617f6e24b319b9d1b4eae763,true,95.97,97.96,97.97,75.09,240;4;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1635741221000
6157889eb104a110d6c507aa,true,95.2,97.97,98.4,79.02,238;4;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1633126558000
615787fab104a110d6c04ac3,true,87.94,95.78,94.74,76.13,220;6;1;1,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1633126394000
615786c0b104a110d6bb8b53,true,85.82,97.78,88.47,69.81,4637;37;2;7,words,900,-1,0,648.38,1,0,false,false,english,none,normal,false,false,false,,1633126080000
614d3e6e8e63fb6a125d062b,true,71.24,100,71.24,71.01,119;0;0;0,custom,custom,-1,0,20.04580000000447,0,0,false,false,english,none,normal,false,false,false,,1632452207000
614d3d768e63fb6a125870c4,true,42.4,94.44,42.4,62.12,119;0;0;0,custom,custom,-1,1,33.67810000000149,0,2.49,false,false,english,none,normal,false,false,false,,1632451958000
614d3ce38e63fb6a12586d8a,true,87.17,98.2,87.17,71.1,218;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1632451811000
614d3c728e63fb6a1253dabe,,77.95,97.51,77.95,65.72,195;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1632451699000
613148927213a426ffc50ca9,,85.97,98.17,85.97,67.18,215;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1630619795000
613146397213a426ffc504e6,,77.57,97.99,77.57,64.87,194;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1630619193000
613145f67213a426ffc503f6,,80.37,97.12,80.37,67.13,201;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1630619127000
